Time,Latitude,Longitude,info 1,info 2,info 3
2024-08-21 07:37:27,44.98122387450315,-93.26860595713195,Adult,White,general
2024-08-21 07:37:36,44.98109851551795,-93.26877390323916,Adult,White,general
2024-08-21 07:37:37,44.98105858059064,-93.268817707322,Adult,White,general
2024-08-21 07:37:38,44.9810266603385,-93.26886404303063,Young,White,general
2024-08-21 07:37:53,44.98089931012843,-93.26898339827417,Young,White,general
2024-08-21 07:37:56,44.98073450028135,-93.26913172108877,Young,Other,general
2024-08-21 07:37:58,44.98060544959153,-93.26920547626636,Young,Other,general
2024-08-21 07:37:59,44.98053792957185,-93.26924934485204,Young,White,general
2024-08-21 07:38:00,44.98047245690295,-93.26929138291858,Young,White,Transit
2024-08-21 07:38:01,44.98041201427001,-93.26932586924397,Adult,White,Transit
2024-08-21 07:38:02,44.98035630626656,-93.26935605521425,Adult,White,Transit
2024-08-21 07:38:07,44.98011264773707,-93.26955057639869,Adult,White,general
2024-08-21 07:38:11,44.979937425250235,-93.26975635081996,Adult,White,general
2024-08-21 07:38:12,44.97991804457639,-93.26977123612593,Adult,Black,general
2024-08-21 07:38:13,44.97991804457639,-93.26977123612593,Adult,Black,general
2024-08-21 07:38:13,44.9798916253097,-93.26979658921454,Adult,Black,general
2024-08-21 07:38:14,44.979869474625055,-93.26981221630167,Adult,Black,general
2024-08-21 07:38:18,44.97977179153934,-93.26989251547505,Adult,White,general
2024-08-21 07:38:23,44.979624817551034,-93.2700199056434,Adult,White,general
2024-08-21 07:38:26,44.97951690833426,-93.27010519085741,Adult,White,general
2024-08-21 07:38:31,44.97929269993447,-93.2701980543762,Adult,Black,Transit
2024-08-21 07:38:33,44.979228065405145,-93.27028812526217,Adult,White,Transit
2024-08-21 07:38:35,44.97919290283999,-93.27031715090662,Adult,Other,Transit
2024-08-21 07:38:35,44.979157246528366,-93.27034441681377,Adult,Other,Transit
2024-08-21 07:38:37,44.97910164598033,-93.27042027699265,Adult,Other,Bike
2024-08-21 07:38:39,44.97904290161565,-93.27047460586104,Adult,White,general
2024-08-21 07:38:42,44.97897433861683,-93.27054463146769,Adult,Other,general
2024-08-21 07:38:51,44.9787767043869,-93.27074621147504,Adult,Other,Transit
2024-08-21 07:38:54,44.97867915392689,-93.27083309817492,Adult,Black,Transit
2024-08-21 07:38:54,44.97867915392689,-93.27083309817492,Adult,Black,general
2024-08-21 07:38:56,44.97860551388478,-93.27089869217899,Adult,Black,general
2024-08-21 07:38:58,44.97853720961798,-93.27095894443427,Adult,Other,general
2024-08-21 07:39:02,44.97839025068507,-93.27101870642737,Adult,Black,general
2024-08-21 07:39:02,44.97839025068507,-93.27101870642737,Adult,Black,general
2024-08-21 07:39:03,44.9783609639101,-93.2710395154901,Adult,Black,general
2024-08-21 07:39:07,44.97824847072392,-93.27116685077424,Adult,Asian,general
2024-08-21 07:39:22,44.97795714709499,-93.2714448425085,Adult,White,general
2024-08-21 07:39:24,44.9779357752386,-93.27146626435814,Adult,Black,general
2024-08-21 07:39:27,44.97784563616252,-93.27154961609094,Adult,Black,general
2024-08-21 07:39:31,44.97774586207458,-93.27163761078079,Adult,White,general
2024-08-21 07:39:37,44.977417621611195,-93.27185546354427,Adult,Black,Bike
2024-08-21 07:39:39,44.977348502854056,-93.2719133534989,Adult,White,Bike
2024-08-21 07:39:40,44.97732235781704,-93.27193522492809,Young,White,Bike
2024-08-21 07:39:42,44.97726470535035,-93.27195693041341,Adult,White,general
2024-08-21 07:39:43,44.97724153536812,-93.27197593490293,Adult,Black,general
2024-08-21 07:39:44,44.97722842988401,-93.27201636092889,Adult,Black,general
2024-08-21 07:39:45,44.97720658408809,-93.27203423224843,Adult,White,general
2024-08-21 07:39:46,44.977187106955185,-93.27206728800152,Adult,Other,general
2024-08-21 07:39:47,44.97716690444255,-93.27209565839875,Adult,Other,general
2024-08-21 07:39:48,44.9771466554124,-93.2721181291707,Adult,White,general
2024-08-21 07:39:50,44.97710951842476,-93.27216452575088,Adult,White,Transit
2024-08-21 07:39:50,44.97710951842476,-93.27216452575088,Adult,Black,Transit
2024-08-21 07:39:52,44.977085518669426,-93.27221074613571,Adult,White,Transit
2024-08-21 07:39:54,44.97706070194172,-93.27224845049913,Adult,White,general
2024-08-21 07:39:57,44.97702032209564,-93.27225684261329,Adult,Other,general
2024-08-21 07:40:00,44.97701773152112,-93.27225905598111,Adult,White,general
2024-08-21 07:40:02,44.97702634609044,-93.27228792899892,Adult,Other,Transit
2024-08-21 07:40:04,44.97702649638165,-93.27228852415402,Adult,White,Transit
2024-08-21 07:40:05,44.977024103700394,-93.2722941460078,Adult,Other,Transit
2024-08-21 07:40:09,44.97699222084968,-93.27233118811196,Adult,Black,general
2024-08-21 07:40:11,44.97693601590757,-93.27239349478867,Adult,White,general
2024-08-21 07:40:12,44.97690108454833,-93.27240907932406,Adult,Black,general
2024-08-21 07:40:14,44.9768547714155,-93.27247609246434,Adult,White,general
2024-08-21 07:40:16,44.97679127573824,-93.27253806466535,Adult,White,general
2024-08-21 07:40:17,44.976753457912615,-93.2725632468741,Adult,Black,Transit
2024-08-21 07:40:18,44.97671465076945,-93.27259130168925,Adult,Black,Transit
2024-08-21 07:40:20,44.97667348552373,-93.27261853933705,Adult,White,Transit
2024-08-21 07:40:22,44.97656079798745,-93.27271525016235,Adult,White,general
2024-08-21 07:40:23,44.97653278866158,-93.27275817642169,Adult,Other,general
2024-08-21 07:40:24,44.976486167381054,-93.27277478219233,Adult,Other,general
2024-08-21 07:40:25,44.97644318384793,-93.2727762681248,Adult,White,general
2024-08-21 07:40:26,44.97644318384793,-93.2727762681248,Adult,White,general
2024-08-21 07:40:27,44.976367128420414,-93.27278813212263,Adult,Black,general
2024-08-21 07:40:28,44.976349026448915,-93.27284070978573,Adult,Black,general
2024-08-21 07:40:29,44.97632094024641,-93.27286214282434,Young,Black,general
2024-08-21 07:40:31,44.97626274182573,-93.2728915215247,Young,Other,general
2024-08-21 07:40:32,44.97626274182573,-93.2728915215247,Young,Other,general
2024-08-21 07:40:33,44.97623696708064,-93.27290327980299,Young,Black,general
2024-08-21 07:40:39,44.97608553468262,-93.2729645468911,Young,Black,general
2024-08-21 07:40:40,44.97606530943956,-93.27299821014803,Young,White,general
2024-08-21 07:40:41,44.97603793139792,-93.27302918290705,Young,White,general
2024-08-21 07:40:42,44.97600512779484,-93.27305601710697,Young,White,general
2024-08-21 07:40:44,44.975942349448246,-93.27311189218729,Adult,White,Bike
2024-08-21 07:40:45,44.9759061934287,-93.27314002063156,Adult,White,Bike
2024-08-21 07:40:51,44.97568238128875,-93.27333447010686,Adult,Black,Transit
2024-08-21 07:40:53,44.97560591532639,-93.27340756551676,Adult,Other,Transit
2024-08-21 07:40:55,44.975532391861904,-93.27348245016715,Adult,White,Transit
2024-08-21 07:40:55,44.975532391861904,-93.27348245016715,Adult,White,Transit
2024-08-21 07:40:56,44.97549407106223,-93.2735169607137,Adult,White,general
2024-08-21 07:40:57,44.97545659642812,-93.27355220028714,Adult,White,general
2024-08-21 07:41:05,44.975174932315724,-93.27378776994097,Adult,White,Bike
2024-08-21 07:41:15,44.97510072603057,-93.27386557809365,Adult,Black,general
2024-08-21 07:41:24,44.97508612472619,-93.273840189497,Adult,Black,general
2024-08-21 07:41:41,44.975084721656884,-93.27382675383197,Adult,White,general
2024-08-21 07:41:42,44.97508732408027,-93.27382737027077,Adult,White,general
2024-08-21 07:41:48,44.975083211693104,-93.27382755088622,Adult,White,Bike
