Time,Latitude,Longitude,info 1,info 2,info 3
2024-08-21 08:52:54,44.981539566357995,-93.26844433422298,Adult,White,general
2024-08-21 08:52:55,44.98153857210399,-93.26844436407713,Adult,Black,general
2024-08-21 08:52:59,44.98151150580584,-93.26845345064311,Adult,White,general
2024-08-21 08:53:00,44.981495357512415,-93.26846398636017,Adult,White,general
2024-08-21 08:53:01,44.98148214897259,-93.26847772935855,Adult,White,general
2024-08-21 08:53:09,44.98123881309559,-93.26860000312075,Disabled,White,general
2024-08-21 08:53:12,44.9811447871834,-93.26870889509031,Adult,White,Transit
2024-08-21 08:53:13,44.9811447871834,-93.26870889509031,Adult,White,general
2024-08-21 08:53:13,44.98110937239518,-93.26874734028532,Adult,White,general
2024-08-21 08:53:14,44.98106992359637,-93.26877483835273,Adult,White,general
2024-08-21 08:53:14,44.98106992359637,-93.26877483835273,Adult,White,general
2024-08-21 08:53:15,44.981035485203726,-93.26881011634691,Adult,Black,general
2024-08-21 08:53:16,44.98100686395214,-93.26884689712995,Adult,White,general
2024-08-21 08:53:30,44.980637534200746,-93.269175550156,Adult,White,general
2024-08-21 08:53:33,44.980636834891975,-93.26917321409336,Adult,White,Bike
2024-08-21 08:53:34,44.980636110660114,-93.26917228401788,Adult,White,general
2024-08-21 08:53:35,44.98063427626718,-93.26917129947614,Adult,White,general
2024-08-21 08:53:36,44.980633715857735,-93.2691716894445,Adult,Other,general
2024-08-21 08:53:37,44.98063423734495,-93.26917257117003,Adult,Other,general
2024-08-21 08:53:49,44.9806307051117,-93.26917416381092,Adult,Black,Transit
2024-08-21 08:53:53,44.98056903336077,-93.26922616551103,Adult,White,general
2024-08-21 08:53:56,44.98046291648569,-93.26928273273184,Adult,White,general
2024-08-21 08:53:57,44.98043065659443,-93.26930212710185,Adult,White,Transit
2024-08-21 08:53:57,44.98043065659443,-93.26930212710185,Adult,White,Transit
2024-08-21 08:54:01,44.98032383792117,-93.26938352219824,Adult,Black,general
2024-08-21 08:54:03,44.980288355284365,-93.26939895533008,Adult,Black,general
2024-08-21 08:54:04,44.98026654521102,-93.26942028168743,Adult,Black,general
2024-08-21 08:54:05,44.980247353766025,-93.26943794084882,Adult,White,general
2024-08-21 08:54:55,44.980163838368036,-93.26949064124766,Adult,Black,general
2024-08-21 08:54:56,44.980140416654336,-93.26950814083652,Adult,Black,general
2024-08-21 08:54:57,44.98011329312337,-93.26954096537936,Adult,Black,general
2024-08-21 08:54:57,44.98011329312337,-93.26954096537936,Adult,Black,general
2024-08-21 08:54:59,44.98004763440335,-93.26960876133855,Adult,White,general
2024-08-21 08:55:00,44.9800188827597,-93.26965086331982,Adult,White,general
2024-08-21 08:55:01,44.9800188827597,-93.26965086331982,Adult,White,general
2024-08-21 08:55:01,44.97998681784608,-93.26968311568056,Adult,Black,general
2024-08-21 08:55:03,44.9799133526586,-93.26975080487429,Adult,White,general
2024-08-21 08:55:04,44.97987848200769,-93.26978114166603,Adult,Black,general
2024-08-21 08:55:05,44.979841526965025,-93.2698123910903,Adult,Black,general
2024-08-21 08:55:06,44.97980622191826,-93.26984150588406,Adult,Black,general
2024-08-21 08:55:07,44.97977397681734,-93.2698680960876,Adult,White,general
2024-08-21 08:55:08,44.97973742666094,-93.26989962159284,Adult,White,general
2024-08-21 08:55:10,44.979660099083965,-93.26996459234383,Adult,White,general
2024-08-21 08:55:10,44.979660099083965,-93.26996459234383,Adult,White,general
2024-08-21 08:55:11,44.97962020444302,-93.2699980143194,Adult,White,general
2024-08-21 08:55:12,44.97957948222681,-93.27003007582964,Adult,White,general
2024-08-21 08:55:13,44.979541105112226,-93.27005961417717,Adult,Other,general
2024-08-21 08:55:14,44.97950255431424,-93.27008928615406,Adult,White,general
2024-08-21 08:55:14,44.97950255431424,-93.27008928615406,Adult,White,general
2024-08-21 08:55:21,44.97937225066774,-93.27023596542018,Adult,White,general
2024-08-21 08:55:31,44.97936192803725,-93.27019023659192,Adult,Asian,general
2024-08-21 08:55:33,44.97935878310433,-93.2701905215953,Adult,Asian,general
2024-08-21 08:55:35,44.97935732249306,-93.27019125917116,Adult,White,general
2024-08-21 08:55:36,44.97935654042764,-93.27018889067345,Adult,Black,general
2024-08-21 08:56:04,44.9792974879729,-93.27025156637741,Adult,White,general
2024-08-21 08:56:06,44.97929824282194,-93.27025095975047,Adult,White,general
2024-08-21 08:56:07,44.979298242813144,-93.27025095972876,Adult,White,general
2024-08-21 08:56:09,44.97929824281316,-93.27025095972881,Adult,Black,general
2024-08-21 08:56:13,44.97929824281315,-93.27025095972876,Adult,White,general
2024-08-21 08:56:16,44.97930017775699,-93.27024940460058,Adult,White,general
2024-08-21 08:56:33,44.979306245621224,-93.27024452803296,Adult,Black,general
2024-08-21 08:56:40,44.97912255415056,-93.27037686494954,Adult,Black,general
2024-08-21 08:56:40,44.97912255415056,-93.27037686494954,Adult,Black,general
2024-08-21 08:56:43,44.97903974118501,-93.2704859251685,Adult,White,general
2024-08-21 08:56:44,44.97900583524197,-93.27051292675583,Adult,White,general
2024-08-21 08:56:46,44.978943516409366,-93.27057957550485,Adult,White,general
2024-08-21 08:56:49,44.9788504016012,-93.27067171614945,Adult,White,general
2024-08-21 08:56:53,44.97873615185724,-93.27077302497162,Adult,Black,general
2024-08-21 08:56:55,44.97868125044775,-93.27082621610636,Adult,Other,general
2024-08-21 08:56:56,44.97867108498168,-93.27084909506253,Adult,White,general
2024-08-21 08:56:57,44.97864604070195,-93.27087668797186,Adult,White,general
2024-08-21 08:56:58,44.97862115627727,-93.27089839056104,Adult,Black,general
2024-08-21 08:57:00,44.97857501943958,-93.27093516817871,Adult,Black,general
2024-08-21 08:57:01,44.97854938685932,-93.270953561608,Adult,White,general
2024-08-21 08:57:05,44.9784602952099,-93.27103725147737,Adult,White,general
2024-08-21 08:57:06,44.97843669813473,-93.27105439372572,Adult,Black,general
2024-08-21 08:57:09,44.97837399219835,-93.27111155938255,Adult,Black,general
2024-08-21 08:57:10,44.97835935073961,-93.27112915407692,Adult,Black,general
2024-08-21 08:57:14,44.97829880400801,-93.27117657747607,Adult,White,general
2024-08-21 08:57:15,44.97822797477419,-93.27122286421917,Adult,White,Bike
2024-08-21 08:57:16,44.97819458928311,-93.27124711843976,Adult,White,Bike
2024-08-21 08:57:18,44.978119547179496,-93.27132130212615,Senior,White,Bike
2024-08-21 08:57:20,44.97805015426492,-93.27136583853616,Adult,White,general
2024-08-21 08:57:21,44.97801773115207,-93.27138971925241,Adult,White,general
2024-08-21 08:57:22,44.97798615057438,-93.27142005733224,Adult,Black,general
2024-08-21 08:57:23,44.977949914448665,-93.27145976403636,Adult,Black,general
2024-08-21 08:57:26,44.97783063774214,-93.2715469887441,Adult,White,general
2024-08-21 08:57:27,44.97779751648262,-93.27156497165724,Adult,White,general
2024-08-21 08:57:28,44.97776891703369,-93.27158769901651,Adult,Black,general
2024-08-21 08:57:28,44.97776891703369,-93.27158769901651,Adult,Other,general
2024-08-21 08:57:29,44.97773532395456,-93.27162047429444,Adult,Other,general
2024-08-21 08:57:30,44.97770660672188,-93.2716502067698,Adult,Other,general
2024-08-21 08:57:31,44.97766477717158,-93.27169407741034,Adult,Other,general
2024-08-21 08:57:32,44.977632242740796,-93.27172590127356,Adult,Other,general
2024-08-21 08:57:32,44.977632242740796,-93.27172590127356,Adult,Black,general
2024-08-21 08:57:33,44.97759789144815,-93.2717429156031,Adult,White,general
2024-08-21 08:57:33,44.97759789144815,-93.2717429156031,Adult,White,general
2024-08-21 08:57:34,44.97756399114484,-93.27176435432763,Adult,White,general
2024-08-21 08:57:35,44.97756399114484,-93.27176435432763,Adult,White,general
2024-08-21 08:57:35,44.97753362045588,-93.27179122777595,Adult,White,general
2024-08-21 08:57:36,44.97750238758736,-93.27181363418408,Adult,White,general
2024-08-21 08:57:37,44.97750238758736,-93.27181363418408,Adult,White,general
2024-08-21 08:57:37,44.97747598195029,-93.27184023321522,Adult,White,general
2024-08-21 08:57:38,44.97744885197239,-93.27186369183713,Adult,White,general
2024-08-21 08:57:39,44.97742153592932,-93.27188155119123,Adult,Black,general
2024-08-21 08:57:39,44.97742153592932,-93.27188155119123,Adult,Black,general
2024-08-21 08:57:40,44.9773956438714,-93.27190294425098,Adult,Black,general
2024-08-21 08:57:41,44.977377543464804,-93.27191673547622,Adult,Black,general
